month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
12/2025,Default Affiliate,Burkina Faso,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1170
12/2025,Default Affiliate,Antigua and Barbuda,0,0,0.00%,0,0,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1171
12/2025,Default Affiliate,Tunisia,0,0,0.00%,0,0,4,4,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1172
12/2025,fxnltrading,South Africa,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1173
12/2025,Default Affiliate,Luxembourg,0,0,0.00%,0,0,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1174
12/2025,Default Affiliate,Japan,0,0,0.00%,0,0,22,22,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1175
12/2025,bridges,Japan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1176
12/2025,owen,Ukraine,0,0,0.00%,2,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1177
12/2025,Default Affiliate,Albania,0,0,0.00%,0,0,18,18,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1178
12/2025,DefiCreators,United States,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1179
12/2025,aff.bullwaves,Georgia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1180
12/2025,aff.bullwaves,Pakistan,0,0,0.00%,10,17,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1181
12/2025,DayTrading,Bangladesh,0,0,0.00%,13,13,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1182
12/2025,DayTrading,Chile,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1183
12/2025,Default Affiliate,Guam,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1184
12/2025,aff.bullwaves,Spain,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1185
12/2025,aff.bullwaves,Slovakia,0,0,0.00%,2,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1186
12/2025,Default Affiliate,Brazil,0,0,0.00%,0,0,30,30,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1187
12/2025,Mertyoz,South Sudan,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1188
12/2025,fxnhsignals,Poland,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1189
12/2025,Billionairetrading,Romania,0,0,0.00%,1,7,1,1,0.00%,0,0,0.00,-90,-90,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1190
12/2025,mvmarketing,Turkey,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1191
12/2025,aff.bullwaves,Viet Nam,0,0,0.00%,5,6,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1192
12/2025,owen,India,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1193
12/2025,Mertyoz,Bangladesh,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1194
12/2025,forexero,Israel,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1195
12/2025,DayTrading,Indonesia,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1196
12/2025,lorenzo-landi@hotmail.com,Pakistan,0,0,0.00%,3,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1197
12/2025,Default Affiliate,Ethiopia,0,0,0.00%,0,0,18,18,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1198
12/2025,DayTrading,Ukraine,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1199
12/2025,DayTrading,Angola,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1200
12/2025,tradingcentalfx,Belgium,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1201
12/2025,fxnltrading,Netherlands,0,0,0.00%,15,15,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1202
12/2025,WealthWave,Costa Rica,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1203
12/2025,Mertyoz,Panama,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1204
12/2025,Billionairetrading,Pakistan,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1205
12/2025,bullwavespartner,Hong Kong,0,0,0.00%,16,16,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1206
12/2025,Default Affiliate,Uzbekistan,0,0,0.00%,0,0,6,6,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1207
12/2025,Mertyoz,Maldives,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1208
12/2025,forexero,South Africa,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1209
12/2025,TUnion,Singapore,0,0,0.00%,11,11,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1210
12/2025,NextStar,Canada,0,0,0.00%,1,2,1,1,100.00%,1,0,"5,000.00",0.00,"5,000.00","5,000.00","34,866.5230",7.7100,"77,100.0000",-830.0900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1211
12/2025,junji2,Nigeria,0,0,0.00%,7,11,5,5,20.00%,1,0,"1,000.00",-141,859.00,"1,000.00",901.2230,5.8500,"58,500.0000",328.8500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1212
12/2025,junji2,Cyprus,0,0,0.00%,9,10,4,4,125.00%,5,5,"6,965.00",-265,"6,700.00","3,429.43","2,947.1558",26.9500,"269,500.0000","4,873.9915",1.20,"5,600.00","5,600.00",0.00,0.00,0.00,0.00,"1,120.00","1,400.00",0,0.00,1213
12/2025,junjix,Hong Kong,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,"-1,060","-1,060",0.00,164.6800,0.3300,"3,300.0000",-212.1600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1214
12/2025,fxgodfather,Netherlands,0,0,0.00%,13,25,4,4,100.00%,4,3,"2,623.00","-1,110","1,513.00","2,623.06","14,377.2678",5.5200,"55,200.0000","1,205.9416",1.21,"1,250.00","1,900.00",0.00,0.00,0.00,-650,312.50,312.50,1,-650,1215
12/2025,aff.bullwaves,Poland,0,0,0.00%,5,8,1,1,0.00%,0,0,557.00,0.00,557.00,0.00,37.6422,0.3600,"3,600.0000",45.5086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1216
12/2025,alphatrade,Switzerland,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-2,856","-2,856",0.00,776.7933,3.9900,"39,900.0000","-2,715.9324",2.10,"-1,357.97",0.00,0.00,"-1,357.97",0.00,0.00,0.00,0.00,0,0.00,1217
12/2025,Basilatwani,Sweden,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,537.0391,3.3200,"33,200.0000","1,146.6386",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1218
12/2025,junji2,Lithuania,0,0,0.00%,1,1,1,1,100.00%,1,1,501.00,0.00,501.00,501.00,191.2097,1.0600,"10,600.0000",-8.6138,0.50,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1219
12/2025,WealthWave,Cayman Islands,0,0,0.00%,1,1,0,0,0.00%,1,1,"1,000.00",0.00,"1,000.00","1,000.00","13,535.0690",11.1200,"111,200.0000","1,039.2900",1.00,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",0.00,0,0.00,1220
12/2025,marymaksgold0330,Singapore,0,0,0.00%,0,0,6,6,50.00%,3,0,870.00,-533,337.00,769.60,232.9820,2.9600,"29,600.0000",328.0371,14.23,23.68,0.00,0.00,23.68,0.00,0.00,7.89,3.95,0,0.00,1221
12/2025,Default Affiliate,Greece,0,0,0.00%,0,0,23,23,4.35%,1,0,200.00,-200,0.00,100.00,181.9250,2.3500,"23,500.0000",-66.5400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1222
12/2025,fxgodfather,Germany,0,0,0.00%,6,9,5,5,100.00%,5,4,"2,865.00",-725,"2,140.00","2,453.78","78,031.6134",37.6200,"376,200.0000",-213.2328,0.97,"2,200.00","2,200.00",0.00,0.00,0.00,0.00,440.00,440.00,0,0.00,1223
12/2025,aff.bullwaves,Romania,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"1,718.2321",2.0400,"20,400.0000",227.0200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1224
12/2025,WealthWave,United Kingdom,0,0,0.00%,25,52,15,15,73.33%,11,12,"19,183.00","-11,758","7,425.00","15,273.92","336,758.5826",311.8400,"3,118,400.0000","16,723.2622",0.68,"10,950.00","10,950.00",0.00,0.00,0.00,0.00,995.45,730.00,0,0.00,1225
12/2025,bridges,Singapore,0,0,0.00%,11,17,5,5,80.00%,4,6,"2,500.00","-1,403","1,097.00","2,300.00",727.1644,39.5800,"395,800.0000",985.5400,0.31,"3,500.00","3,500.00",0.00,0.00,0.00,0.00,875.00,700.00,0,0.00,1226
12/2025,mvmarketing,Italy,0,0,0.00%,2,5,1,1,100.00%,1,0,500.00,0.00,500.00,500.00,323.1781,2.7700,"27,700.0000",288.3408,2.89,173.00,0.00,0.00,173.00,0.00,0.00,173.00,173.00,0,0.00,1227
12/2025,melofx,Switzerland,0,0,0.00%,9,37,3,3,66.67%,2,2,"1,898.00",0.00,"1,898.00",823.32,"6,068.9923",12.7100,"127,100.0000","1,487.3151",1.90,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,500.00,333.33,0,0.00,1228
12/2025,bridges,Germany,0,0,0.00%,5,8,5,5,60.00%,3,3,"6,501.00",-374,"6,127.00","6,501.00","1,685.2949",23.4300,"234,300.0000","6,597.9800",1.91,"3,200.00","3,200.00",0.00,0.00,0.00,0.00,"1,066.67",640.00,0,0.00,1229
12/2025,Mertyoz,Portugal,0,0,0.00%,10,15,5,5,80.00%,4,3,"2,042.00",-464,"1,578.00","2,043.06",57.3721,0.5400,"5,400.0000",-188.6777,0.75,"2,101.00","2,100.00",0.00,1.00,0.00,0.00,525.25,420.20,0,0.00,1230
12/2025,Fredtrading,United Arab Emirates,0,0,0.00%,26,37,8,8,62.50%,5,5,"5,032.00","-14,376","-9,344","1,822.98","213,026.3577",832.1600,"8,321,600.0000",430.3876,-2.78,"3,355.12","3,200.00",0.00,155.12,0.00,0.00,671.02,419.39,0,0.00,1231
12/2025,fxnltrading,Canada,0,0,0.00%,1,2,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1232
12/2025,Mertyoz,Samoa,0,0,0.00%,0,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1233
12/2025,Mertyoz,Saint Kitts and Nevis,0,0,0.00%,1,10,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1234
12/2025,pavlosaff,Singapore,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1235
12/2025,Fredtrading,Jamaica,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1236
12/2025,WealthWave,Morocco,0,0,0.00%,3,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1237
12/2025,alphasignalsclub,Angola,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1238
12/2025,jonathanvareymitchell,Colombia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1239
12/2025,owen,Pakistan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1240
12/2025,mvmarketing,Sweden,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1241
12/2025,Fredtrading,Kosovo,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1242
12/2025,Default Affiliate,Guyana,0,0,0.00%,0,0,5,5,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1243
12/2025,alphatrade,India,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1244
12/2025,Mertyoz,Mauritius,0,0,0.00%,3,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1245
12/2025,DayTrading,Turkey,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1246
12/2025,masternl,Portugal,0,0,0.00%,0,0,0,0,0.00%,0,0,353.00,0.00,353.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1247
12/2025,pavlosaff,Germany,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1248
12/2025,DayTrading,Kuwait,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1249
12/2025,vanmanhlh@gmail.com,Turkey,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1250
12/2025,Default Affiliate,Papua New Guinea,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1251
12/2025,dailyforex,Italy,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1252
12/2025,denbull,Japan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1253
12/2025,theforexcomplex,Japan,0,0,0.00%,2,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1254
12/2025,StandardMerchants,Nigeria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1255
12/2025,owen,Mexico,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1256
12/2025,evolutetrading,United States,0,0,0.00%,19,19,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1257
12/2025,fxnhsignals,Japan,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1258
12/2025,mvmarketing,Spain,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1259
12/2025,owen,United Kingdom,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1260
12/2025,FundedFast,United Kingdom,0,0,0.00%,3,5,1,1,100.00%,1,1,408.00,-150,258.00,407.68,18.6494,2.0700,"20,700.0000",47.9468,0.74,350.00,350.00,0.00,0.00,0.00,0.00,350.00,350.00,0,0.00,1261
12/2025,Default Affiliate,Canada,0,0,0.00%,0,0,125,125,0.80%,1,0,600.00,-200,400.00,500.00,"2,347.7680",12.7300,"127,300.0000",936.3600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1262
12/2025,mvmarketing,Malaysia,0,0,0.00%,3,4,1,1,100.00%,1,0,500.00,-186,314.00,500.00,130.6169,2.2500,"22,500.0000",-1.5900,314.00,-2.16,0.00,0.00,-2.16,0.00,0.00,0.00,0.00,0,0.00,1263
12/2025,junji2,Germany,0,0,0.00%,8,12,5,5,100.00%,5,5,"22,582.00","-15,798","6,784.00","4,331.63","136,689.2828",244.9700,"2,449,700.0000","15,428.8414",1.17,"5,800.00","5,800.00",0.00,0.00,0.00,0.00,"1,160.00","1,160.00",0,0.00,1264
12/2025,tradingcentalfx,Czech Republic,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-200,-200,0.00,"5,054.1190",0.4700,"4,700.0000",138.2800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1265
12/2025,MoonAff,United States,0,0,0.00%,5,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,5.6652,0.0100,100.0000,4.8874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1266
12/2025,jonathanvareymitchell,Australia,0,0,0.00%,1,1,0,0,0.00%,1,2,632.00,0.00,632.00,300.65,"3,710.6824",12.9400,"129,400.0000","1,234.9790",0.29,"2,200.00","2,200.00",0.00,0.00,0.00,0.00,"2,200.00",0.00,0,0.00,1267
12/2025,Billionairetrading,Peru,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-51,-51,0.00,9.7800,0.0300,300.0000,-3.5000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1268
12/2025,aff.bullwaves,Mexico,0,0,0.00%,1,4,2,2,50.00%,1,3,200.00,-441,-241,100.00,"16,670.9186",6.6900,"66,900.0000",219.3600,-0.48,500.00,500.00,0.00,0.00,0.00,0.00,500.00,250.00,0,0.00,1269
12/2025,Mertyoz,Austria,0,0,0.00%,3,6,2,2,0.00%,0,1,132.00,-133,-1,0.00,68.3934,0.3000,"3,000.0000",518.1883,0.00,600.00,600.00,0.00,0.00,0.00,0.00,0.00,300.00,0,0.00,1270
12/2025,junjix,Australia,0,0,0.00%,20,30,8,8,25.00%,2,2,"2,011.00","-1,250",761.00,"1,400.00","1,249.4010",45.9500,"459,500.0000","4,461.8600",0.35,"2,200.00","2,200.00",0.00,0.00,0.00,0.00,"1,100.00",275.00,0,0.00,1271
12/2025,mvmarketing,Luxembourg,0,0,0.00%,3,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,"2,554.2493",12.1300,"121,300.0000",677.1275,0.00,406.28,0.00,0.00,406.28,0.00,0.00,0.00,406.28,0,0.00,1272
12/2025,Mertyoz,Israel,0,0,0.00%,2,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,36.3164,0.1200,"1,200.0000",68.1639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1273
12/2025,dmorevshare,Thailand,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"8,561.3963",14.8000,"148,000.0000","-1,966.0200",0.00,167.40,0.00,0.00,167.40,0.00,0.00,0.00,0.00,0,0.00,1274
12/2025,candrin,Italy,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1275
12/2025,DayTrading,Israel,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1276
12/2025,basil-engjell,Ghana,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1277
